time,btc,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,eos,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx
2018-10-03,0.000186661512115327,,,0.013226157664156135,,,-0.0567279010521442,,0.002572417286358597,-0.0017340717842788678,0.053136448732217234,,0.06977911660322866,,,,,-0.009417350149630077,,-0.037000032933677485,0.038038195506536754,0.003788997088987056,-0.009324107552278083,,-0.02762447779603394,0.04069212280392809,0.0,0.006514489819515967,0.018389857270804333,,-0.06473815391015791,,0.08060547543108298,-0.08226756349308229,0.07264736332063548,,-0.012401708178552462,,,,,0.021012484837142242,0.09537588240017558,,,-0.1073679443550486,0.13945914403303572,,0.0043132434470782854,-0.002064519615023852,-0.05245429750241548,0.018988824784350156,,0.11909802112261403,0.003920507109836491,,0.017498746249611452,,,0.014663671796584454,,0.06749332527682106,-0.02916171206544438,0.04826923433700614,0.0402375331179996,,,,0.004212070217017416,,-0.005039018255168393,-0.009976454176438665,,,,,0.022344748084764277,0.0,0.0027054236726395953,,,,,-0.00653774299011034,-0.022880349015830803,,-0.030503652216976374,,0.09394452459296598,-0.0058405034493175245,0.014511164267667409,-0.10584795150929238,0.06420584281962305,,-0.08239399895011834,-0.06328180834675834
2018-10-04,-0.019858759664257875,,,-0.05648959061485037,,,-0.1479006323794827,,-0.02138847685695988,-0.09366318601402546,0.018127606260462503,,-0.040677841805078274,,,,,-0.03782314539832765,,-0.07654726900028963,0.0587505075269068,-0.043553787832157353,-0.04873100801834629,,-0.10876849907310249,0.023500966423457337,0.0,-0.03505711428998992,-0.03283985278089685,,-0.07095188278388542,,0.008324955439720894,-0.14308062511842234,0.04770107566846149,,-0.0019000577842513966,,,,,0.005380754942539978,0.10654878851990812,,,-0.07702192316246637,0.012565353606440954,,-0.010113657014509614,-0.08146259717082427,-0.07852328002353748,-0.016842620581931866,,-0.06378879488171596,-0.059937117632433146,,-0.052166147073306246,,,-0.009183042203692815,,0.06492742219206282,-0.05157745639165834,0.011199483856092707,-0.061362867219549755,,,,-0.04508608806497272,,-0.005037152150880186,-0.03130766574616983,,,,,0.009290995060574625,0.0,-0.0017020544298835816,,,,,-0.005038894706033359,-0.054410314196920107,,-0.042949745828828156,,0.05698371614344322,-0.04305018507012148,-0.031062363702305085,-0.16873591496685358,0.050795634862399464,,-0.13349887869897004,-0.0659997183555352
2018-10-05,-0.005733935781015109,,,-0.01280992757893784,,,-0.13040074771663668,,0.07000575337979575,-0.03851151534112862,0.06537012755694449,,0.014359986959272986,,,,,-0.0277158476906485,,-0.028920125028476296,0.07753886686920741,0.05386908259421497,-0.036865060520953286,,-0.08616960789243078,0.018643633820305094,0.0,-0.015588831691859317,0.02484244151875492,,-0.01208356351904405,,-0.19851678381096882,-0.11238041895263262,-0.05253389202495051,,-0.008999963010447143,,,,,0.009201721293223608,0.19783944589867875,,,0.046043908322601856,0.12405755430932208,,0.005545689782338936,-0.05308145068120407,-0.053372400123710584,-0.003322826607604412,,0.2500667919501749,-0.0584369435213431,,-0.005860046940400987,,,0.014743430605717478,,0.09735070192151762,-0.015666494523480456,0.0661485212248607,0.004449845225552362,,,,-0.03007498485069382,,-0.0014539472143576537,0.011227604108874578,,,,,0.05817596324076724,0.0,-0.006144649961495663,,,0.0009407546757405072,,-0.0024743760478350696,-0.03181008686054998,,-0.0011513027776206552,,0.11510758590644121,-0.02013243419048294,-0.04092619463827141,-0.051202887384514395,0.08745674729599506,,-0.05921523031273013,-0.018501873784376843
2018-10-06,-0.00516680629990085,,,-0.04128228957793989,,,-0.1075368182791171,,0.03555926869442683,-0.056707488051525035,0.03603803632753233,,0.0673249212255651,,,,,-0.009777755421064183,,-0.04494006367358527,0.05137486381233791,0.006499027616552633,-0.056674703534638216,,-0.1679328009817591,0.022702333444408085,0.0,-0.03730627184620883,-0.0330962874795131,,-0.042005729753597065,,-0.07511619016091242,-0.13638493594000767,-0.02256387974252283,,0.005011914624108993,,,,,0.01430153777539056,0.07661638090894396,,,0.017971909607583214,0.13403840579150472,,-0.008518568241880242,-0.06315040533809468,-0.06612438726131609,0.00425649189616939,,0.30307326148399993,-0.06915550692367967,,-0.06726416354595688,,,-0.039692423582761927,,0.1017264898030732,-0.04227970317087193,0.02750067314812088,-0.02280495806057181,,,,-0.07011166106005162,,-0.004048878325008887,-0.024984026469642262,,,,,0.07396242529743202,0.0,0.00021487352933502457,,,0.0010608955512823037,,-0.0036407487370291314,-0.0680198031533431,,0.01088698922395226,,0.06987628567579529,-0.0014518756484678264,-0.1496098707220197,-0.06998859349942188,0.04280329948957573,,-0.06495915477094838,-0.011166066952413845
2018-10-07,-0.006043888068919867,,,-0.008862967719093118,,,-0.10310314790318553,,0.02748348222421182,-0.023946587162214317,0.05006483366924752,,0.04022369712979357,,,,,-0.019119168849266344,,-0.037862965037645746,0.017556282364058484,0.030581553055768262,-0.04672338101695939,,-0.06829537051184231,0.028571053602249874,0.0,-0.03812819367789566,-0.03373897796987679,,0.060200129134405644,,-0.0509599635557364,-0.15721369855466627,-0.011361638893604309,,-0.015861215484344715,,,,,0.012308060557639333,0.10129714358960262,,,0.019613379585745827,0.07222421838675497,,0.002242372112088775,-0.0511233526388708,-0.07144117647172066,-0.022929563096449113,,0.2373193233989408,-0.04243792758901499,,-0.0713146575711312,,,-0.02715463254274253,,0.09102818581545336,0.000646402390982459,0.05516839842343968,0.006472574431428013,,,,-0.0507255678702474,,-0.0037460254543513205,0.057642792289005707,,,,,0.21318660045611648,0.0,0.003633673862162512,,,0.0011018988248487904,,-0.0032948269684628384,-0.06858740907578642,,-0.02246398912903258,,0.09552679362701588,-0.020935139884112997,-0.1769436425572154,-0.07557855938301061,0.025711491607894432,,-0.04088766878017003,0.13503103988388276
2018-10-08,0.006533474271410711,,,0.028414829358920812,,,-0.03247945108794592,,0.037857705423461674,-0.008474724056110494,0.05463842846883238,,0.07604871162969862,,,,,0.00879995289063662,,-0.027092033456002196,0.14304594174448915,0.06247862386786429,-0.06097674528463137,,-0.017230025152219608,0.006426229174847808,0.0,-0.025088301277863434,-0.009954785321790394,,0.05231219601704429,,-0.001790074823296961,-0.18115979382844805,0.009112898664281666,,0.009819349794403909,,,,,0.06357521896064933,0.29111459241040616,,,0.052010276131608135,0.08321273540335272,,0.031358653821677684,-0.014465989248682365,-0.02050195905236829,-0.011464546440912882,,0.5527740999829265,-0.00977691885565879,,-0.0316203709622761,,,-0.03896782004212096,,0.06135021578338362,0.03615937864486707,0.17697493487198868,-0.007554302634056986,,,,-0.008975016932987079,,-0.005582576855755361,0.08160819354476656,,,,,0.2037129039895642,0.0,0.0005177749747518057,,,0.0012612281275707904,,-0.005072293852924181,-0.01926049191558077,,0.07517440587900692,,0.05028649392439166,-0.005831663819935273,-0.14890983889594045,0.03478267386034317,-0.009125328092052354,,-0.002131084227821489,0.12376537833239687
2018-10-09,0.012553569939284914,,,0.044895043173680316,,,0.010525590489398384,,0.05074470225325012,-0.029968875156576202,-0.0032030079839606707,,0.05681330558154252,,,,,-0.02318769023442302,,-0.008311451661934255,0.06590230236179151,0.030065946552576106,-0.03694013422265807,,-0.022574811407876427,-0.006440775673368204,0.0,-0.023050859595543205,0.004551863909861176,,-0.02688487566265485,,0.014743937173668398,-0.17900071226963388,0.02711765998688298,,0.009864035310833907,,,,,0.029752904841844785,0.18834130850106257,,,0.057811190641685384,0.09500631012139316,,0.04640106474822714,-0.016325864886104435,-0.08390247495662218,-0.0192484091160372,,0.4941719992156941,-0.014293214496355011,,-0.014433165586479446,,,-0.02902461997029193,,0.13002069806647,0.10370600540551878,0.15886453174251947,-0.03886734064260511,,,,-0.004886984158736674,,-0.002787580716458793,0.03750308847456352,,,,,0.18135465149583263,0.0,0.004569031869813944,,,-0.0002397950843721075,,-0.004251012018840816,-0.035250658249550426,,0.1544445466268749,,0.02707007539776618,-0.03544325045283059,-0.08160580281134633,0.027240047642898002,0.05057300212567095,,-0.003648228990215663,0.2034894178237321
2018-10-10,0.010000158390271352,,,0.04760300320296662,,,0.04057821761153346,,0.08727059378982305,-0.008806756529611715,-0.000801402342609836,,0.03389071985254932,,,,,0.09333677823490616,,0.002945227939958217,0.08671424719956988,0.03477266108805499,-0.026516074408874934,,-0.12566230074851736,0.03689197851521686,0.0,-0.02758982756459949,0.02124229959552304,,0.0445610280714801,,0.04409480248437503,-0.05875489485629792,0.08946899896939176,,0.004464737227560134,,,,,0.09211822103974376,0.18077687515109964,,,0.12062879599601772,0.39271248440045325,,0.04575110102176039,0.004418940530167781,-0.04661184574739241,0.010181826987340603,,0.35221524911776814,0.007658820537695732,,0.014737557027522996,,,-0.024674876108508492,,0.23112087312383855,0.09783149148639558,0.129757904490587,-0.03654591418308151,,,,0.029163539950598727,,-0.008181277301223755,0.06574807868123789,,,,,0.17149359136079534,0.0,-0.011113069887502047,,,-0.00014501912668107853,,-0.0067265662075696175,0.03288503599927117,,0.15958981200606348,,0.011783470727336987,-0.004517504170217679,-0.12728154492225496,0.04424698688015183,0.11758393632864661,,0.010956966360572418,0.24265023933921315
2018-10-11,-0.05897894220786548,,,-0.13352144284302336,,,-0.06675597574333758,,-0.04228815589689039,-0.15989962291065052,-0.09776346971975358,,-0.08038008794547624,,,,,-0.08670755641409689,,-0.1335786094107928,-0.12299003342219317,-0.08347159560200113,-0.1215198906683137,,-0.18381952268689605,-0.11580551328765842,0.0,-0.15813866556642675,-0.1377407204718547,,-0.13473672619291444,,-0.12602155270111426,-0.07903735031940162,-0.051791188887440054,,-0.004564766773435092,,,,,-0.046949428227974654,-0.11389625325146535,,,-0.05427206068843293,0.07730005901366455,,-0.12347751272849317,-0.12493042133437626,-0.14824277931072583,-0.13566449443235573,,0.17817806459662933,-0.13598031537624,,-0.1387685301533499,,,-0.17230616046044733,,-0.0187637964596179,-0.02755992651108019,-0.0633184472210585,0.02167323363845064,,,,-0.09741329851644087,,-0.010607264120667703,-0.10381482936656461,,,,,-0.0857498646602547,0.0,0.01165672855550115,,,-0.0005126841218180411,,-0.009835229896267728,0.02730510650106388,,-0.06672950103187603,,-0.12967433810475482,-0.12425874742922716,-0.2778873596337431,-0.02993246476636735,-0.10173574142310693,,-0.11607438975424522,0.20312123669103
2018-10-12,-0.05975146832274836,,,-0.12497555990897247,,,-0.032512377836906414,,-0.017164263194078155,-0.15269192833617284,-0.11010363296303194,,-0.09699564640268821,,,,,-0.08090337972336203,,-0.139524100249397,-0.1291208381629091,-0.1162384222669468,-0.08337906543186879,,-0.21057332701928588,-0.1135870956080327,0.0,-0.14809228281676023,-0.14258199962862972,,-0.1186155784929741,,-0.13469089638401088,-0.11171093034132018,-0.02644389205681541,,2.098056739541221e-05,,,,,-0.08931162690506234,-0.12815203149179077,,,-0.12344286959795014,0.1420208766862685,,-0.11374652852431688,-0.09452281177289878,-0.10079745748943081,-0.14985187246503073,,0.09281268349584137,-0.1449567073208904,,-0.14933129680609314,,,-0.17123743580897244,,-0.006022011658562532,-0.016436486705008635,-0.07040630483207866,-0.029826855734557678,,,,-0.08331359968907681,,-0.010916777966318292,-0.07385481067529542,,,,,-0.02475540451092606,0.0,0.0007855557496661003,,,0.0023596451123473194,,-0.010097579027844583,0.010577480134687844,,-0.07134825669415201,,-0.14012456993217615,-0.1260597769192836,-0.1976756200569978,-0.09045152238974818,-0.09651997869304418,,-0.14388651007043218,0.14693304236182736
2018-10-13,-0.05385753566492535,,,-0.10844790155090933,,,-0.04738244229961919,,0.012128158382398668,-0.12409366127509402,-0.08741342650121142,,-0.13448293059410565,,,,,-0.06668474817506054,,-0.11745302893113785,-0.06355337122821636,-0.08677948987676609,-0.07518253414689013,,-0.17401764790812713,-0.08001314625842659,0.0,-0.1358532465063147,-0.12084373473001864,,-0.08465467918639902,,-0.13814376363044423,-0.1213124633999142,-0.02874605836721489,,-0.0034550472709531377,,,,,-0.057902155006675615,-0.08870466238806396,,,-0.05635958325914292,0.11088630747181205,,-0.09031804115431386,-0.08215201945041495,-0.19689671978667378,-0.11835059712779705,,-0.019471821811091528,-0.12350684106430043,,-0.11609047868609046,,,-0.14792016546667885,,0.02785043765806261,0.01081723023048986,-0.025783543906616968,-0.030500311425135207,,,,-0.02195433149071968,,-0.016023234116604668,-0.07730366633168262,,,,,-0.013130568740577941,0.0,0.017606001340511934,,,-0.0025397835282281456,,-0.015955549642976963,-0.0047098508788265825,,-0.06292378756207873,,-0.10435523090854526,-0.11136120283286155,-0.14665480610886938,-0.07471255623531747,-0.09058799320882716,,-0.11784230135989304,0.13314532146003488
2018-10-14,-0.058143795710021706,,,-0.1654500022645321,,,-0.054411404290422016,,-0.029165073077745407,-0.15999560039294447,-0.1051301276432055,,-0.10237697406365998,,,,,-0.05602944278465927,,-0.13672208093226013,-0.06284144436702677,-0.09580740950188227,-0.08806886833573413,,-0.13239595989662079,-0.09654143459704545,0.0,-0.14646398686588535,-0.1439452100471601,,-0.11074954667233894,,-0.1403853495952514,-0.13755360789236104,-0.05480434858088734,,-0.0013462873681385767,,,,,-0.058890188220203976,-0.07969040120181226,,,-0.04584168442482761,0.07098898011165633,,-0.11237380591419144,-0.11280365490539257,-0.24475841485052785,-0.11829024411197364,,0.02573689887817454,-0.14400962780831672,,-0.1418472825918886,,,-0.14056487445049726,,0.018698122406140216,-0.026449240198824664,-0.06170824051945467,-0.024644129156176642,,,,-0.06295233100936026,,-0.011836452850587431,-0.14105472751819237,,,,,-0.13098781471483179,0.0,0.008347668755980031,,,-3.845275341030074e-06,,-0.020663492390430527,-0.034933340287852443,,-0.08826238563250022,,-0.13981080309842908,-0.12291513797825193,-0.1586792431787769,-0.07989925535579023,-0.11044094669135118,,-0.13749068692786326,-0.05043859422511532
2018-10-15,-0.024523478909483254,,,-0.15101969805102178,,,-0.1368055463647928,,0.0033636518351707334,-0.14822231908299222,-0.03728616341379143,,-0.05706748448413579,,,,,0.054276244863252776,,-0.11562305900259529,-0.11689381692466938,-0.06571844033121321,-0.07829854345611087,,-0.15538689799912153,-0.1003936010961951,0.0,-0.12213815139978257,-0.10009150871398564,,-0.10156553492835374,,-0.12995392660265914,-0.07640730355160252,-0.06653860540841228,,-0.008462600228538397,,,,,-0.013257178928259283,-0.18919719613372243,,,-0.030648418589522053,0.0384783641826405,,-0.08946201735846693,-0.0938614141373777,-0.21214508998823545,-0.09776253365471521,,-0.15714803939976385,-0.135727100473778,,-0.10801032254014409,,,-0.0976513062097476,,0.0005635481768841988,-0.01915513524978718,-0.12398528004741738,-0.011517045591003527,,,,-0.07988910095088875,,-0.007937604764284956,-0.11822035354574967,,,,,-0.07211406177488455,0.0,0.011672512018151782,,,0.0029414892731753906,,-0.03538142334218197,-0.055212329046260944,,-0.08904416425219619,,-0.12647147985771146,-0.07417916400710889,-0.09633009408462057,-0.028396073105456887,-0.11409034658226525,,-0.1260270372376876,-0.001377006740830522
2018-10-16,-0.01949667772067709,,,-0.1285965608587878,,,-0.12806529950380297,,0.0251280038262236,-0.1286156821833413,-0.04855675444028029,,-0.02375727788512627,,,,,0.024183706212230982,,-0.10711997520066108,-0.04393236545566903,-0.06793908867788256,-0.11370185398865573,,-0.11872233077671468,-0.07910134308334194,0.0,-0.1197862357931323,-0.09138858488636936,,-0.0725860543950908,,-0.12097471324340636,-0.03601901908874916,-0.07354680725861173,,-0.006932736431773279,,,,,-0.010711506365867707,-0.14465140063723603,,,0.04266586565667074,0.09425131271186316,,-0.09176387649392659,-0.09127836259604472,-0.11379541583306862,-0.07158633015103455,,-0.010825917456446232,-0.11162702195250562,,-0.10949000351514715,,,-0.1303857863405825,,-0.06345395014884148,-0.06532177660176153,-0.11540907922862176,0.019663897856911472,,,,-0.04950409480794915,,-0.006347163930203181,-0.09354502731142389,,,,,-0.07995190383985418,0.0,0.004990974301989581,,,-0.00032236607182789534,,-0.03458845951302225,-0.014453220264967093,,-0.15019294500960445,,-0.11312428533809904,-0.056521295256977355,-0.028237236280677758,0.021709484435364912,-0.11631070597269677,,-0.10013824553101103,0.10639106447502056
2018-10-17,-0.013228730391904309,,,-0.09078142270105372,,,-0.12568118301592945,,0.17376071127525505,-0.13418116741871067,-0.04493769736275843,,-0.01427282841410904,,,,,-0.013239634344661355,,-0.11282597555930796,-0.0584815155523023,-0.07156957939812991,-0.18023560550809892,,-0.11529795395427289,-0.09901518758303984,0.0,-0.1015016138424717,-0.08964613801463217,,-0.09218088778928879,,-0.09888630259018472,-0.08769055971668027,-0.04619609076043141,,0.0008523434284544162,,,,,0.011338015528418177,-0.0954908925244039,,,0.0720873354327467,-0.10001187760424823,,-0.08641953932431956,-0.08054261664553386,-0.14337866017189504,-0.0675367633789683,,-0.0694070319105633,-0.08610810318006379,,-0.07900696538843943,,,-0.103644380042897,,-0.005561161393224157,0.014160488772952506,-0.09276657016465162,0.002822200153811405,,,,-0.056236301033355085,,-0.006674241123046043,-0.07526154495773207,,,,,-0.05228462283430446,0.0,0.016083309292832526,,,0.002219971687985156,,-0.03012027225227254,-0.02764755412375619,,-0.07779858559109121,,-0.0756871406747035,-0.07534029398174347,0.011783703783516009,0.01307943952707813,-0.1362473472089557,,-0.0482995074987419,0.18529403960489033
2018-10-18,0.03851574562248805,,,0.055346751111860826,,,0.039089362197413546,,0.2509413385889536,0.003217004433685444,0.041351400502739555,,0.08571183091897461,,,,,0.12294252699249797,,-0.025345899559165108,0.05889103377692506,0.01972940083056285,-0.1240469723342783,,0.08345229539944166,0.01332471935677626,0.0,0.0222318040622147,0.04514882507798168,,0.07686352148186915,,0.04723908069167693,-0.014832825392751103,0.07861828821609373,,-0.0013098508557226607,,,,,0.13270057248890677,0.2196679936304642,,,0.22515232706067834,0.08903553692784771,,0.04503985967266777,0.018892776864951832,-0.0347386160396177,-0.01615190367553343,,0.025868341406721562,0.0593671259987536,,0.06205179347877432,,,-0.009676178981270156,,0.23762518526900456,0.1303657396043052,0.04360035002178453,-0.008684545761564522,,,,0.07390545214064992,,-0.013498826333898428,0.06086265563342108,,,,,0.1498802062450082,0.0,-0.008493435963140672,,,0.0011946360475856288,,-0.019518656713829574,-0.015534900149970943,,0.11682770671455645,,0.03788135054095343,0.020222659670523946,0.19648606011062775,0.04475658866830079,-0.014852822861552428,,0.06634226307780144,0.10503360033531006
2018-10-19,0.03091256375116669,,,0.039504685361727354,,,-0.03205355464535298,,0.3198218503437702,-0.00445425464972371,0.025432037481871728,,0.04490183280807991,,,,,0.16332112682683686,,-0.030939694231979398,0.04553165198270581,-0.002761791126905,-0.13059291829874298,,0.10435144737736879,0.10072416575072674,0.0,0.011405832914671121,0.030642152478887352,,0.0482789893731117,,0.051846438410629414,-0.017573107190033244,0.04024275360190899,,0.008732717645179466,,,,,0.16593013117649558,0.3773776009751395,,,0.16646186973593613,-0.054193624685426545,,0.030719523395234205,-0.01034479764442442,-0.05874005136746918,0.027455591027447657,,-0.018892360296494326,0.05961207132411661,,0.09243460952064853,,,-0.031034225651564884,,0.23014907505750548,0.13818716078060134,0.061783478864150254,-0.009688796103619834,,,,0.04873700798573988,,-0.0012316316055117627,0.01668665331412411,,,,,0.051776229664177276,0.0,-0.0054107047548336284,,,-0.004409135835593325,,-0.006980138459880436,-0.0322812919545975,,0.0878626548246233,,0.02575099583004925,0.033533545175137736,0.08408747143098205,0.04938132106033,0.0026017134482567705,,0.09474014745362624,0.23533826827419735
2018-10-20,0.033975109466085396,,,0.048215944578125836,,,-0.09407524460774119,,0.3089720128169495,-0.0014020372477875354,0.02315514190929635,,0.08852460872915979,,,,,0.1924261594694474,,-0.0353868057626725,0.006276975037978527,0.015518851522711152,-0.11702586087348099,,0.07967733269128718,0.05980785991149884,0.0,0.013659938588703957,0.030409187187077302,,0.030071349361573185,,0.06295512415082549,0.025413506638820582,0.04916083669158522,,0.008035425641711003,,,,,0.1594837403802516,0.283643508186046,,,0.15341386502134613,-0.019713501633648822,,0.02379496051350527,-0.0002596493881391604,0.0811906295789504,0.03379305167786417,,0.0488080287958228,0.054428631612886136,,0.08470455264504939,,,-0.020827825856345128,,0.19312194011949546,0.13298289215920311,0.09144363546179246,-0.0024013935786001417,,,,0.011491228901763684,,0.009512119503581218,0.03365815663016525,,,,,0.023255394471391577,0.0,-0.011671380903726658,,,0.0005306429168128179,,-0.004344224851789313,0.00933781627743624,,0.052178604563977826,,0.02945246610074781,0.015532898264125627,0.10134100806820645,0.05983100638132055,0.010849117613383363,,0.12768421607982705,0.22797809868810326
2018-10-21,0.03759755701776468,,,0.06967372985008247,,,-0.04529399437269899,,0.5240931176572257,0.023572887664926823,0.02670462730499734,,0.07763413151985832,,,,,0.14395407167540064,,-0.01714122618990832,0.018552163073407568,0.003390830285207036,-0.12426716722013109,,0.006143072618900458,0.04144796515014959,0.0,0.02448951942938371,0.05266084943754379,,0.020127419574582195,,0.06132350245154994,0.06703505823435507,0.12902590418588367,,0.013077094779929022,,,,,0.1140760126563054,0.23864949901243016,,,0.1432766089011135,0.024556582821288586,,0.05672283696429137,0.016111810356177703,0.13836825703938183,0.08754503659550883,,0.058522974038810904,0.05800764177339568,,0.10871050854817343,,,-0.027183364904010188,,0.15541710022076693,0.09940132416593173,0.06437097174483841,0.0008181050467952478,,,,0.08412862538217669,,0.00574761767523424,0.0408334456874917,,,,,0.023265892505778707,0.0,-0.006934426623510959,,,0.0005609368915993063,,0.000702497460741025,0.02670366538409774,,0.060594450488532514,,0.08454892505102629,0.05079541004486199,0.12451434269843542,0.07578983855268784,0.029940626129949077,,0.14851940088943683,0.2457811458953001
2018-10-22,-0.005383099557103921,,,0.02783961003577784,,,-0.0029084999390731614,,0.5010391593306984,-0.00789894066703678,-0.042649868575459826,,0.006551010332523255,,,,,0.020738974574017854,,-0.06315761063008407,-0.011047850827464956,-0.05404920176535222,-0.15574027145525793,,0.03183383522545946,0.021311562714319887,0.0,0.03615782184662453,-0.018836760467613622,,-0.06625248752871249,,0.016585943770013545,-0.023803730970842096,0.10652902620430549,,0.01294439524321711,,,,,0.024783781964532237,0.2729674564582216,,,0.17074704187720147,0.05513074358353309,,-0.0044854735747724694,-0.03470993663353983,0.13497849923458505,0.06038579538818434,,0.03151400665992843,0.04428309189454871,,0.0924854455976003,,,-0.01752858559170789,,0.24262487286541967,0.0542830263665095,0.0467874502324761,-0.003944305619764887,,,,0.08761214852745525,,0.0036454173072544283,0.010578035554141607,,,,,-0.03887733853497222,0.0,-0.009683670180304471,,,-0.0012376807483239771,,0.01909250089437453,0.015001668694701875,,0.04616674384138286,,0.03267903853597742,-0.0005286026718340775,0.019700392400205935,0.03807234837401152,-0.010908305964488219,,0.10415355354136424,0.2743522102725986
2018-10-23,-0.010205839329086808,,,-0.009887497577524718,,,-0.06378085234181352,,0.3609176562803147,-0.025154715124229843,-0.012936120248282612,,0.008852339193706316,,,,,0.054291189573729026,,-0.05164965432548463,0.29891202041483167,-0.07361420022207787,-0.16536757344492958,,0.008327893767632544,0.016743713739499233,0.0,0.014559172463920245,-0.022232496433602034,,-0.03790972954144067,,-0.004355238949344753,-0.048010771289446974,0.15096716186890924,,0.011195990281450463,,,,,0.04586153625746214,0.322144629473222,,,0.2268170400153091,-0.02783195428932883,,0.004352890292858014,-0.01877050512033096,0.0622011498918007,0.06764078879356683,,-0.08656243381299222,0.019592656147664256,,0.07000997309886192,,,0.015848930253398397,,0.28919464057446587,0.023179857917097868,0.033286585389819434,-0.032927588310033395,,,,0.08214846019002753,,0.013431052625721085,0.022069129803512277,,,,,-0.0279384480152427,0.0,0.002219760012056149,,,0.00021789690273488205,,0.021508872270068036,0.04457285262267341,,0.04619502384353802,,0.03795880878061819,0.013482071976358423,-0.01003214761384863,-0.04037019517882112,0.01876135673911783,,0.060227457367785675,0.04185587808473512
2018-10-24,-0.004489875547494582,,,-0.036108615466863836,,,0.011439335557723807,,0.29567349208889415,-0.007400795287596962,-0.013186206751921392,,0.04519147934442924,,,,,0.03175036279179788,,-0.017671949046508817,0.20140054083859749,-0.04838612287544275,-0.1431092055545048,,0.04453127816830449,0.021689930555339743,0.0,-0.004642596637864482,-0.014934861496799234,,-0.06975890928372164,,0.027187814584665126,0.002129380758355559,0.10315832381967804,,-0.004432158197761771,,,,,0.05751709876997402,0.22160592952858016,,,0.09459297564710956,-0.01624741116072126,,-0.0034247017969009086,-0.018085020199037682,0.11801131880646287,0.033782899654882126,,0.08808718172700325,0.005492454295369598,,0.06256163575893181,,,-0.01203521212748937,,0.14401296840098254,-0.009391218296108006,0.06891200424559085,0.0038962228870349502,,,,0.13339037353131689,,0.017533899115194096,-0.0039220533314473505,,,,,-0.02811995089519692,0.0,-0.0015507381728409042,,,-0.0019094290871469743,,0.02207354897673186,0.06308662717026414,,0.02278716713084905,,0.03161117404066305,0.008809800677154644,-0.02330520348969989,-0.0344584725355529,0.01411918967822312,,0.057586342189566375,-0.05840206243720403
2018-10-25,0.0009137912133254655,,,-0.010156328122016611,,,-0.049656813454280746,,0.2976989538687034,0.012468980131406182,0.003341206776501515,,0.047333177559309325,,,,,0.02001696526817409,,0.008581944207475711,0.13194508715512554,-0.02436306330747562,-0.1453067661282461,,-0.02781188411958957,0.07384142287787143,0.0,0.010154070801551951,0.0038099496572949754,,-0.03040913807246981,,0.024476706926046532,0.012223511575729207,0.16919231690670355,,-0.005414978306935159,,,,,0.0964785652879967,0.09946787257663336,,,0.15929988301090048,-0.02046285632028655,,0.008971275424521252,0.0013175833475365106,0.09069890911279965,0.09350981774455058,,0.05176842313802377,0.001986195422648107,,0.03735242567718333,,,0.03678011547516746,,0.07805085866278039,-0.06283785474932058,0.060353912884312466,0.012688143514544725,,,,0.0895701610910089,,0.0268984199775677,0.007901541264884626,,,,,-0.039096301657014276,0.0,-0.0021073860889431195,,,-2.173467631028103e-05,,0.014293627070574688,0.021285820677262812,,0.041870684499315525,,0.026961050472248616,0.03531508576693443,0.0034760534371780505,0.013302296806962488,0.04507777562147286,,0.06077399244690973,-0.011783424504817508
2018-10-26,0.003294760409208619,,,-0.02643506680533092,,,0.020243821465451894,,0.12461801031894337,-0.004443080737522531,-0.006181161728433637,,0.029062867314833207,,,,,-0.002666818268015736,,0.018746038863102665,0.13701940441696436,-0.03017598146401812,-0.1146231391793534,,-0.005209414916885646,-0.031530189146324106,0.0,0.0032646516016419103,0.0021841716982684556,,-0.047472838548968666,,0.00758725693361284,0.11970427891983082,0.20421125191042533,,-0.014269368679500682,,,,,0.23215524403081877,-0.10092283541593416,,,0.19893265292596052,2.3838183153213066e-05,,0.011469444524337069,-0.01608461384393378,0.11362805559861,0.07782451479584629,,-0.019944321127571163,-0.020505431688405462,,0.010195705912939612,,,0.0632122815928644,,0.1273106053553712,-0.08860702289626488,0.015870938944863022,0.0025286080996838045,,,,0.11074464568126818,,0.015921083405291192,0.026997766302300885,,,,,-0.015742201233377884,0.0,0.008976507278650292,,,0.0045749120625908635,,0.0030720055782580413,0.020489206434557428,,0.10612596352351944,,0.016957479765357775,0.007740821341377657,0.015136272591792288,0.0489605462694207,0.03333533957260926,,0.00601997278266464,-0.11778689993503022
