time,btc,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,eos,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx
2017-09-04,4374.75349649328,,,,,,3.50417755069112,,,540.830101651383,1.0881190722892,,,,,,,,,327.32742451857,32.8391890575299,0.019488732928011,0.0019482022501037,,,,1.0248017051396,17.201024319923857,313.259609643483,,0.0244733861249229,,10.8884305976564,147.660607600972,0.310664779483632,,,,,,,,,,,,,,,70.5289698948605,0.585299427266004,0.035894661280976,,,23.1704329130463,,9.48402294155691,,,,,,,,,,,,22.4319209963696,,,0.0336854678628062,,,,,,,,,,,,1.0549289865704006,0.7657397416519,,1.8883632402680264,,0.286531728894652,110.347902244419,0.21235627188056,,,,231.09370387203,0.250062285988704
2017-09-05,4454.05253769725,,,,,,3.36890543936002,,,556.976336756786,0.981143261504752,,,,,,,,,332.271160980659,34.3184490131862,0.0199038774198988,0.0020148906277987,,,,0.904211867642012,17.43109449892643,321.673799707773,,0.0240863371794563,,11.4011193700111,146.912888441311,0.35060729251114,,,,,,,,,,,,,,,74.2520532791153,0.623154187888619,0.0569215429774085,,,23.4675955729141,,11.1799806397768,,,,,,,,,,,,23.2506617790623,,,0.0349516279201547,,,,,,,,,,,,1.0132049913856938,0.885851671058104,,1.1952557942261242,,0.29367339198828,121.18682697802,0.219889303854611,,,,234.157328319216,0.249178979361363
2017-09-06,4607.51652980713,,,,,,2.88261896058679,,,651.006938181473,1.05081042453731,,,,,,,,,351.018694331828,34.5495546363519,0.0193718979712353,0.0020473312545084,,,,0.939754168669165,19.32009952297882,338.424651081239,,0.0329631551637073,,9.62663077836147,158.393829083912,0.438592184530485,,,,,,,,,,,,,,,81.656218736816,0.6734353794279,0.0597457923698539,,,21.3173400970587,,11.632321874393,,,,,,,,,,,,23.5604520294175,,,0.0433825017431865,,,,,,,,,,,,1.00696017661391,1.00101576537081,,1.062894600801179,,0.304082680428218,123.618307539359,0.232453217162987,,,,249.406217895659,0.257330415562603
2017-09-07,4635.11187580362,,,,,,3.42719614250146,,,671.063731073138,1.34836583693012,,,,,,,,,348.234862699304,34.2957556466546,0.0182573128726993,0.0020118646207767,,,,0.985859118798834,18.56824471866281,336.414099064874,,0.0288903913481922,,15.7871021935403,153.91511727549,0.399936701719739,,,,,,,,,,,,,,,80.6435641931151,0.676667377736556,0.0589605151844272,,,31.0705138771368,,12.9659772266911,,,,,,,,,,,,23.8537407171508,,,0.0379172042026957,,,,,,,,,,,,1.00338503000094,0.9792388351915,,1.4880700858841416,,0.295078093411247,122.752152687281,0.228496440444564,,,,249.462796131943,0.309819461697706
2017-09-08,4345.45765634132,,,,,,1.9771832336353,,,615.037861965641,1.02070411026695,,,,,,,,,333.530719199973,31.5158925822425,0.0164905419579682,0.0017934229469365,,,,0.857814556819213,16.95438214892095,310.01521244886,,0.0291730543011212,,12.3622045473866,140.220792121167,0.364320293292208,,,,,,,,,,,,,,,73.8263607764403,0.61377584415373,0.060228821253121,,,26.0646924919765,,11.6270872860157,,,,,,,,,,,,22.3245704848801,,,0.0316768626597565,,,,,,,,,,,,1.0134895159360904,0.854275110523666,,1.2990142747169051,,0.276769206484455,119.160264379029,0.214420627790518,,,,225.259528504394,0.261372226275261
2017-09-09,4335.593449737,,,,,,2.98280621776271,,,591.079155516351,0.999501042698436,,,,,,,,,325.946602187642,30.4783217864141,0.0163004389638804,0.001714307586767,,,,0.804137524203169,16.35509103321205,305.233473699591,,0.034684747597896,,11.8407983827942,137.559897915819,0.345466142222528,,,,,,,,,,,,,,,71.6556809371012,0.620841517287654,0.060228821253121,,,22.6384831356215,,12.2454828852688,,,,,,,,,,,,22.2150801922535,,,0.0310796641865341,,,,,,,,,,,,1.0079297211368816,0.888106341270348,,1.5499665511750955,,0.274620418000347,116.124553299623,0.214095919084084,,,,220.464503790253,0.258345417528905
2017-09-10,4261.84352104033,,,,,,2.60673138866254,,,562.456349269371,0.946065764072606,,,,,,,,,325.804267993534,28.7265069865178,0.0153366885271021,0.0015599326190867,,,,0.755476963450336,15.356560201480404,301.328705435418,,0.0300064277319784,,10.8365678505585,133.351569877466,0.323669663627498,,,,,,,,,,,,,,,67.4859440517357,0.614350741523596,0.0238019122961205,,,23.9556210465844,,11.5798531573793,,,,,,,,,,,,21.6912720471378,,,0.0297641671347027,,,,,,,,,,,,1.0103441484200593,0.876440911583446,,1.5943090727952336,,0.26273191377445,113.356048672362,0.218515115320374,,,,219.615007373157,0.250071113040717
2017-09-11,4212.54757334892,,,,,,2.51425795745803,,,557.335861654485,1.02417865405463,,,,,,,0.458056134280406,,319.073789543228,28.9016290055389,0.0176089597295508,0.0015368619338969,,,,0.731208899953939,15.280396909536975,298.009521917008,,0.0260436378839064,,10.813516555738,128.712341391741,0.300350610286951,,,,,,,,,,,,,,,68.2000863758144,0.617167041347263,0.0242568259023963,,,22.0822539033329,,11.4425697670051,,,,,,,,,,,,20.8957812364386,,,0.0288589872877554,,,,,,,,,,,,1.003409642174126,0.825796871071467,,2.122010122672251,,0.259863807047431,112.498735904557,0.215168047440712,,,,214.184112264205,0.276023476817363
2017-09-12,4164.31943424898,,,,,,2.50501112807277,,,537.334034760647,1.02430536296079,,,,,,,0.423591218965171,,327.653238325917,27.7623943447959,0.0163644099860651,0.0014933217851151,,,,0.848624424217021,15.024635376794503,293.927871127995,,0.0229583121059322,,9.96046309472877,123.782973196315,0.288679363250421,,,,,,,,,,,,,,,66.125208365305,0.592931557801156,0.0550018137217095,,,20.7775612577698,,11.6952588714184,,,,,,,,,,,,21.2344872192393,,,0.0283873227397799,,,,,,,,,,,,1.0042110857140325,0.824174731335758,,1.820628648626728,,0.253279951243597,111.813070363307,0.209634270922427,,,,209.932623221005,0.257803014067273
2017-09-13,3887.11858679135,,,,,,2.50501112807277,,,510.229909461728,0.940222852243454,,,,,,,0.396897303473084,,300.46361996345,26.5360014878329,0.0147702736604578,0.0013743428015007,,,,0.729747267033167,14.27347416754264,276.957384570427,,0.0234583328644068,,9.48181838046947,117.786305035363,0.272775993811356,,,,,,,,,,,,,,,62.0622766632692,0.536043188031858,0.0296952856718293,,,20.0599012670486,,10.6327929336639,,,,,,,,,,,,20.5288669864632,,,0.0263582770926516,,,,,,,,,,,,1.0007608387609288,0.709760362409808,,1.9353064225533043,,0.234199055018913,111.054818059817,0.198979894088876,,,,200.09675790496,0.226247806691551
2017-09-14,3247.4687390415,,,,,,1.92477705617621,,,390.865653327088,0.694180259770432,,,,,,,0.312081231284657,,241.087031785914,24.0519613964137,0.0112773770737763,0.0009516427185559,,,,0.588914411938738,10.367977545303203,225.336907948568,,0.0201676532613968,,10.4906332637704,91.3751629111738,0.210332734872062,,,,,,,,,,,,,,,45.7914466468071,0.407700709801816,0.0237231924196376,,,16.0022520492988,,8.25067775319034,,,,,,,,,,,,15.9610206206756,,,0.0202329564504559,,,,,,,,,,,,1.0050891570127825,0.501996283769717,,1.5804453142213426,,0.172719345661163,87.044035244601,0.172045325003785,,,,164.411221499095,0.179323807240664
2017-09-15,3699.22294389246,,,,,,1.66337629146464,,,429.920143876307,0.803083429892951,,,,,,,0.354023738014266,,287.614080946822,29.6027372575895,0.0124876145579322,0.0009768819739654,,,,0.660720073914049,11.4860648771101,258.900247808299,,0.0208990093394214,,11.4492303540452,113.940346622948,0.245736822912661,,,,,,,,,,,,,,,51.9917855670845,0.543371019810606,0.0289441056838106,,,18.5897767094158,,10.0467062199992,,,,,,,,,,,,18.2512280823063,,,0.0229251934122773,,,,,,,,,,,,1.0096003554643165,0.679916556586566,,1.7370865554878592,,0.217584338136975,100.012319410106,0.18471255969129,,,,188.107145281367,0.212015305680084
2017-09-16,3711.23435067212,,,,,,1.33321535600234,,,449.70637024023,0.805982916842176,,,,,,,0.360235401473109,,301.492448079646,30.7343787236759,0.0123976939443279,0.0009113782959772,,,,0.629448292354174,11.267868330260184,255.184495616599,,0.0207018717779252,,10.4283754804692,109.481413344828,0.243463968975633,,,,,,,,,,,,,,,52.3652171843544,0.531112068070777,0.0298051722334892,,,20.6644921030301,,10.0161255657831,,,,,,,,,,,,17.656741458277,,,0.0218307042911944,,,,,,,,,,,,1.0100494700305176,0.658563060152633,,1.7270259591382164,,0.218126728537521,96.6966523520642,0.183463655813182,,,,179.428660001615,0.213920582406032
2017-09-17,3711.85620397428,,,,,,1.33321535600234,,,444.009308484994,0.789694109139838,,,,,,,0.368367747187624,,315.403409324046,29.6155370487431,0.0122519543804734,0.0008771810420385,,,,0.630700635559425,11.17146313283363,259.595284921099,,0.0197720099621566,,10.0776895937902,109.441921613736,0.247463436666114,,,,,,,,,,,,,,,51.3348729399894,0.535936845042807,0.0242744467855056,,,19.9610961648849,,9.99796252906023,,,,,,,,,,,,17.6594583214248,,,0.0225456418784969,,,,,,,,,,,,1.010622781632833,0.69729384077266,,1.6951071324939226,,0.212104925365829,95.0214495789148,0.182925394194427,,,,179.197010693157,0.209087479594991
2017-09-18,4080.42844301578,,,,,,1.79464584204793,,,486.063722001982,0.898443610978095,,,,,,,0.427728140426112,,334.930141016896,30.8352195798319,0.0145789558680707,0.0009626362674594,,,,0.706748790930129,12.095823814471084,296.59002980713,,0.0306032133226183,,10.5230078493742,118.636011922852,0.283144644999809,,,,,,,,,,,,,,,56.1706119615958,0.583630279003788,0.0242744467855056,,,21.182103512279,,10.9806676208342,,,,,,,,,,,,18.9806406104702,,,0.028993003221729,,,,,,,,,,,,1.0041576624923931,0.803823717338215,,1.8192435037249663,,0.247151717730924,101.958376128318,0.194195580919478,,,,195.569680277836,0.231211371402053
2017-09-19,3925.73619023963,,,,,,2.17883647757811,,,536.5713929537,0.796902090049434,,,,,,,0.396925837900084,,325.672368248729,32.6624152401661,0.0139690794732096,0.0008567638169924,,,,0.659535511343712,11.58306252382876,284.68624050263,,0.0275552579773034,,9.27028781715828,109.94803153096,0.261623402498302,,,,,,,,,,,,,,,53.1997208968471,0.559039264184318,0.0242744467855056,,,20.0672673646581,,9.94497372119353,,,,,,,,,,,,18.2965450673138,,,0.0242725273973034,,,,,,,,,,,,1.002309680948074,0.821510052097113,,1.5111228177855602,,0.238407537083078,98.9334354723284,0.185056403756914,,,,189.041060000117,0.205219922027457
2017-09-20,3895.777078609,,,,,,2.19367562961777,,,481.160343451412,0.75468791368169,,,,,,,0.382351187149744,,345.069445700151,36.191358716097,0.0148352056375692,0.0008375153403477,,,,0.611884391828325,11.261919517430892,284.783950029223,,0.0214866889132714,,9.03604893579755,106.432629787598,0.270209465228704,,,,,,,,,,,,,,,51.8519904954564,0.564768188065506,0.0242744467855056,,,19.7394741381387,,9.17839438790724,,,,,,,3.07566666031561,,,,,18.4411887753761,,,0.0241896465839583,,,,,,,,,,,,0.9997180684911152,0.945533751773574,,1.2741249138126038,,0.230008480887971,95.7884511050464,0.182035159306546,,,,189.116642311427,0.202094448690862
2017-09-21,3617.24346580947,,,,,,2.11439795955728,,,418.898031453773,0.694988619570132,,,,,,,0.327669566146542,,329.913620322187,32.010719798935,0.0125549954219061,0.000745225090777,,,,0.542064436648315,10.088861282541885,258.71685534775,,0.0230516718114845,,11.3029535217355,95.417453591689,0.244014348980102,,,,,,,,,,,,,,,46.5884941648871,0.478400712104687,0.0242744467855056,,,17.4092137882932,,8.10017054576453,,,,,,,2.31804556488309,,,,,17.0524526034165,,,0.0212188212061017,,,,,,,,,,,,1.0039562547460597,1.2997359943219,,1.2666952207261812,,0.210063329917438,86.2384454623026,0.171087688629113,,,,176.070707721934,0.175311257263437
2017-09-22,3619.2137182934,,,,,,1.43911510461251,,,412.044153800605,0.718046853061765,,,,,,,0.341170845827246,,343.843683357249,31.6524548110524,0.0126274980057311,0.0007761043166665,,,,0.573258132676896,10.231411867965656,263.592519286967,,0.0193803839137822,,15.6550431941476,93.0258537855182,0.241349736778149,,,,,,,,,,,,,,,48.0060002906472,0.461009582044504,0.0118136378744594,,,18.8202226627769,,8.66399216078245,,,,,,,2.39399195542427,,,,,16.8912462438364,,,0.021285920602648,,,,,,,,,,,,1.0035725161595443,1.09431182891784,,1.458766477700717,,0.20953142742975,88.3346035037631,0.172806364095469,,,,196.605795035891,0.181678184960906
2017-09-23,3775.60059409702,,,,,,1.69902026734366,,,428.166936136122,0.766876774776168,,,,,,,0.347830121939829,,351.647847593721,37.3237902619837,0.0135727412966519,0.00094050596965,,,,0.573825830309184,10.556197815569057,285.098802746932,,0.0225070629569141,,16.4302131875512,95.3334114309176,0.254761620095543,,,,,,,,,,,,,,,49.291421443577,0.48659796471954,0.0118136378744594,,,20.1268821888896,,8.97429317621297,,,,,,,2.72987428482451,,,,,17.9333918073636,,,0.0229498287698654,,,,,,,,,,,,1.0008875731819025,1.05953354591609,,1.742631330876872,,0.222019038170833,91.8271491589148,0.178791064739312,,,,204.469537761424,0.184707272876304
2017-09-24,3676.89694418469,,,,,,1.90271693503273,,,422.277055974213,0.783102939498572,,,,,,,0.345381704141956,,330.522308789989,33.7696898276062,0.0135220453148019,0.0008772894520401,,,,0.548643675665039,10.542742427899146,284.710706604325,,0.0196527234115468,,15.2802330820831,90.7514452156049,0.249212375940019,,,,,,,,,,,,,,,47.7181180313691,0.479210695418893,0.0273276855173992,,,19.8663048063542,,8.64660132043591,,,,,,,2.33462779415547,,,,,17.8614084444562,,,0.0220968870728884,,,,,,,,,,,,1.0003864876659383,1.00004243087935,,1.8269547611733743,,0.216775576781314,89.5716208581788,0.176281089877209,,,,206.224786670585,0.172716416793359
2017-09-25,3918.73807130333,,,,,,2.00279336997282,,,450.293910585219,0.917941949115554,,,,,,,0.405550338466167,,347.132644058964,34.8331351428194,0.0141509914653766,0.001137301843048,,,,0.567613815088404,10.995300914086345,294.606179135009,,0.0207425470222677,,25.6898571453517,92.6991551043261,0.257360059466382,,,,,,,,,,,,,,,52.1569934806637,0.501177223671243,0.02730534,,,25.9575468741624,,9.99693119613514,,,,,,,2.5077454170076,,,,,18.7744763053489,,,0.0231267255639346,,,,,,,,,,,,1.0008719314688814,0.944043835550963,,2.19223599255292,,0.231727031531381,93.8477623393578,0.184124625170779,,,,230.918306945788,0.194419363395687
2017-09-26,3890.09093687902,,,,,,1.7914801889474,,,448.587584877072,0.865193090930621,,,,,,,0.3816555440667,,342.419488382008,33.775212453524,0.0144245367691565,0.001149872684841,,,,0.556499230739858,11.554729967496511,288.873323495032,,0.0231071401650614,,25.3699931154627,92.749313781431,0.258876005097783,,,,,,,,,,,,,,,52.4030643848117,0.493253548654671,0.02730534,,,25.9916437431678,,9.79470801888725,,,,,,,2.68231388231101,,,,,18.8158339384077,,,0.0272722823710205,,,,,,,,,,,,1.0003146047392482,0.980217320451437,,2.987593514532282,,0.228135598220392,93.6159709342824,0.190669240622863,,,,231.96505944917,0.196200944087377
2017-09-27,4207.78748538866,,,,,,2.05597682355056,,,463.789401888215,1.14112637599561,,,,,,,0.438752820619124,,351.211629219535,36.2850757222325,0.0157445816603774,0.001151561751921,,,,0.640963381973295,12.985579092940911,310.386890707189,,0.0215114456925774,,26.0209158627339,122.33869625375,0.276135742100176,,,,,,,1.74375910919905,,,,,,,,56.9681975362942,0.515823644822526,0.02730534,,,31.8645205133374,,10.4096663352018,,,,,,,2.6024437220339,,,,,20.9494457674157,,,0.030078021326428,,,,,,,,,,,,0.9992743341366738,1.02562358732669,,3.992590735187703,,0.244548286527557,102.373560923412,0.210391252104824,,,,288.227400768453,0.232320051253701
2017-09-28,4187.76979631794,,,,,,1.91799856671362,,,458.668513668339,1.37006702681767,,,,,,,0.42021752349059,,342.003077277926,34.6361948666802,0.0151111304211129,0.0010768080274597,,,,0.802066688708893,13.209668287937047,302.473999707773,,0.0286492130154469,,23.0875646358961,127.76885648566,0.27156386252648,,,,,,,1.74971174122311,,,,,,,,54.8694616854829,0.493230435692048,0.02730534,,,29.5551140891335,,10.4397509717025,,,,,,,2.87437316890707,,,,,22.1690625208979,,,0.0289761167764754,,,,,,,,,,,,0.9984833397941032,0.928000858176612,,6.372423002964433,,0.238600856877312,98.0002606768672,0.202194098716125,,,,311.436737060963,0.218298115596497
2017-09-29,4155.01011981298,,,,,,1.79992081822092,,,440.255263157773,1.26639849607148,,,,,,,0.394459747085304,,327.529662522393,33.9202599422919,0.0147208244508921,0.0010955953025298,,,,0.706482357993516,12.690382541020751,291.483834891876,,0.0354151086918469,,22.1201602161801,130.785236217943,0.261523325906034,,,,,,,1.76062744574947,,,,0.324559541165844,,,,52.6714166381373,0.487914692267097,0.0173829315604909,,,28.398114549728,,9.65621594569168,,,,,,,2.44846421309176,,,,,20.6146627462919,,,0.0277882527090521,,,,,,,,,,,,0.9984585710111048,1.00525413898513,,5.4273934456974215,,0.236298312893678,94.4975809488954,0.19658820096296,,,,289.108458220524,0.209817947136844
2017-09-30,4334.54461250731,,,,,,2.135625459,,,433.598211911027,1.28537618240372,,,,,,,0.404105463431759,,326.871862318869,34.1131802244499,0.0157119110182229,0.0011535885084873,,,,0.716678277961167,13.14475688432445,301.653574810053,,0.0337504512999583,,30.9395703745114,143.633801012825,0.262633512015697,,,,,,,1.78412291983584,,,,0.446579790093441,,,,55.2610071126625,0.482106651584795,0.0173829315604909,,,34.0834992946821,,10.0506830092666,,,,,,,2.46036678874927,,,,,21.2316936777826,,,0.0310601811643808,,,,,,,,,,,,0.9984595324371712,1.029574828584,,5.406882777316063,,0.235265884132555,95.8105173122834,0.198252942418231,,0.0070653077183869,,276.76705033296,0.217663807282864
2017-10-01,4382.08689801286,,,,,,1.86957544762392,,,417.397378371909,1.52140964994979,,,,,,,0.386990967351141,,315.929088852203,32.9574279387503,0.0179660594233733,0.0010725395867621,,,,0.701597597019524,12.8114284173417,302.921215371128,,0.0294693342018898,,30.9012021674373,135.328720150672,0.258064679191943,,,,,,,2.15129161597636,,,,0.437717912612124,,,,54.7210811284143,0.456672164748981,0.0122415599803492,,,35.5329198479469,,9.70396712994265,,,,,,,2.47128926014027,,,,,20.5931069242743,,,0.0321987861853957,,,,,,,,,,,,0.9942542789145996,1.05061447958018,,7.385629511424943,,0.246145576952929,93.2201386920561,0.203982451280367,,0.0075850846433214,,266.784420724873,0.21417070733965
2017-10-02,4386.8757150789,,,,,,1.7476765484512,,,416.215938554462,1.96579086697007,,,,,,,0.376537333626694,,306.793619619982,34.2497123637833,0.0160509911026433,0.0010655890330978,,,,0.653905304209954,12.44364483279791,296.383131209819,,0.03021999584205,,31.4981074701496,122.474767446567,0.254896581945322,,,,,,,1.86429402913866,,,,0.368875052926764,,,,53.2011664538905,0.444749961970077,0.0122415599803492,,,36.5340632625073,,9.18778195031905,,,,,,,2.33635091037405,,,,,19.2776284327491,,,0.0303556434451508,,,,,,,,,,,,0.9950222399919032,0.988177501202681,,8.419830051127825,,0.232537200372381,91.2799177281629,0.202492284925007,,0.0073534588819503,,257.325967746295,0.200166465766868
2017-10-03,4306.56464202221,,,,,,2.12569650652455,,,401.117505496742,1.78828219981027,,,,,,,0.35773439859402,,294.979004243098,31.5607267250216,0.0138869216646033,0.001014635187416,,,,0.628148088563717,12.180852346453994,291.627101987142,,0.0331029651033385,,27.4775931519211,111.102989135622,0.245822951611515,,,,,,,1.72740366011751,,,,0.347914667494424,,,,52.0763787427485,0.457076134582257,0.012248714,,,33.3730692583735,,9.21276361102137,,,2.45075409376213,,,,2.59548120768556,,,,,19.4285290964006,,,0.0266740993303663,,,,,,,,,,,,0.9994191174751608,1.05483996608072,,7.826929277545334,,0.22267151001522,93.1283330215388,0.202702089397894,,0.0068983447221783,,252.331091255679,0.195710231848143
2017-10-04,4216.68482144944,,,,,,2.13380681845295,,,355.842979694794,1.61326492081245,,,,,,,0.365684560804296,,303.577807203554,31.0718233257096,0.0135417009343147,0.0010022007497722,,,,0.599358974225241,11.800913738211108,292.153131209819,,0.0291586067345753,,29.0705976330873,114.64442442798,0.247515654506549,,,,,,,1.6912680184736,,,,0.392779082890016,,,,51.2580270088413,0.44545794463682,0.012248714,,,31.1667939805013,,8.64179983391818,,,2.45075409376213,,,,3.03720859053185,,,,,18.9046803925258,,,0.0274918661132397,,,,,,,,,,,,0.9994311011291596,1.12903038066601,,7.346311400914487,,0.21750512764489,90.0489588315075,0.212669405071171,,0.0061141929911016,,237.186763684498,0.18457294741283
2017-10-05,4319.42091583869,,,,,,2.1611566039851,,,354.428448421256,1.68131178639527,,,,,,,0.356974226626401,,305.806447314873,30.3779833299443,0.0132474758735656,0.0009959251695487,,,,0.610322538790862,11.91494233365697,295.104265926359,,0.0276271777457572,,29.5018922485438,123.004456104525,0.229823255613569,,,,,,,1.70281507063699,,,,0.4064520736245,,,,51.6561435377418,0.438828551166143,0.012248714,,,32.4682558257316,,8.77096053148968,,,2.24536997193454,,,,2.91408132426182,,,,,18.9914173031612,,,0.027405635688766,,,,,,,,,,,,0.9989543395675042,1.23018620111532,,6.830978644010196,,0.212785328969956,91.4602997028652,0.23766614200853,,0.0064364824567783,,257.836608091532,0.177800285755653
2017-10-06,4365.91571040327,,,,,,2.17500440082905,,0.283461479789597,362.667893288922,1.58233029049233,,,,,,,0.351114678365051,,305.499217610666,30.633342325456,0.0137412438111302,0.0010231108820162,,,,0.600001923714528,12.26426859220604,307.36563383986,,0.0265201671810542,,27.9120871400354,126.093217752513,0.233326858419555,,,,,,,1.6795971950183,,,,0.477512318683484,,,,52.0966710683418,0.460781668295368,0.012248714,,,33.4367820173147,,8.65648132723044,,,2.25806191828171,,,,2.70481757779077,,,,,19.3024556426599,,,0.0279448815116017,,,,,,,,,,,,0.997400131502046,1.44208312528929,,6.73204604237051,,0.210701879888863,90.7973952006082,0.233990795972543,,0.006767169351125,,259.333499432594,0.200560456720413
2017-10-07,4438.85593308007,,,,,,2.16384129704559,,0.246332267913501,360.549791300227,1.5732812396476,,,,,,,0.335511543806115,,310.918371050603,29.7394779421834,0.0133272874676888,0.0010413579367751,,,,0.58234762486064,12.385537950153347,311.539527761543,,0.0266806269466458,,27.6207016604506,122.157315278364,0.221668696129278,,,,,,,1.7261216263114,,,,0.451098661913806,,,,52.583891903362,0.45829342828449,0.012248714,,,35.8175409859498,,8.45849591047545,,,2.00192402581911,,,,2.64808598597311,,,,,20.1391268915916,,,0.0272682815696,,,,,,0.0027816709446399,,,,,,0.9950340125738518,1.31849715979713,,7.892383856035595,,0.212537228025971,91.462772762322,0.239693224923665,,0.0065251182216277,,254.689284787261,0.185914544513326
2017-10-08,4600.73979661017,,,,,,1.71607594413559,,0.201305339140853,340.160890517298,1.26014525377218,,,,,,,0.291555149663346,,300.33615045468,27.2366216954111,0.0118652380235729,0.0010348749754564,,,,0.595376457007964,12.118435693648888,308.811207773232,,0.024200923731441,,23.7291187298477,114.07083229921,0.196954233484334,,,,,,,1.47005537415177,,,,0.379445247303471,,,,53.2887116258116,0.422295007510071,0.012248714,,,31.9398663081156,,7.78345194568429,,,2.08289030792519,,,,2.59401414529515,,,,,19.1416407411739,,,0.0244221185057265,,,,,,0.0025299659054782,,,,,,0.9958909234365868,1.13851906755709,,6.922871206162817,,0.195242647460394,90.1296594309139,0.27781969792989,,0.0052504803610435,,241.226246888847,0.183664626272589
2017-10-09,4777.53465692577,,,,,,1.84298028345733,,0.1879766387849,312.243274732082,1.39763345152377,,,,,,,0.287627246558223,,282.186803891573,26.3288389238995,0.0110335752816954,0.0009612177746096,,,,0.555982628955852,11.426383176362936,296.16992226768,,0.0221152739878321,,22.9270943251661,104.232949232326,0.19321267387885,,,,,,,1.30567262836059,,,,0.37699456269788,,,,49.9420498563598,0.395251646540355,0.012248714,,,29.2301630917109,,7.53051326560691,,,1.90299224268849,,,,2.60498669841476,,,,,17.8051341562118,,,0.0231039338332768,,,,,,0.0020955411562453,,,,,,0.9965662210096524,1.12134982560454,,6.21030104967068,,0.193229064547577,85.3935396018929,0.248675673258187,,0.0055391207691312,,229.816456451403,0.184986293808767
2017-10-10,4741.07791496201,,,,,,2.26901853070748,,0.201360948881356,318.405949284115,1.39596380947734,,,,,,,0.332068126139516,,289.31591990783,27.7324886545849,0.0119036648386656,0.0009755245797141,,,,0.553793408500613,11.342945830678678,297.805755406195,,0.0244307894291119,,23.0924164215484,104.172031847567,0.221556254586697,,,,,,,1.40715777601016,,,,0.414854673640574,,,,50.3567915695986,0.394750617962558,0.012248714,,,29.0961031767592,,8.15988689213144,,,1.80623962192059,,,,3.34204197943924,,,,,18.7035378828864,,,0.0229549837204786,,,,,,0.0026497333049712,,,,,,0.994927025131502,1.15834657922186,,7.042967032604717,,0.208402116862905,86.204389689739,0.256813144057434,,0.0056058540448827,,234.246305393641,0.196287458337987
2017-10-11,4814.96711805962,,,,,,2.20043997295324,,0.201314332221216,312.308929085476,1.43111538355651,,,,,,,0.329154747908779,,297.953740453838,27.7238192002656,0.0114677517468288,0.0010291630599846,,,,0.612262812438715,11.416228254390486,302.037225599065,,0.0258602983245345,,22.8729288584836,112.772727803168,0.232464866500053,,,,,,,1.34225809198911,,,,0.449692771706325,,,,50.7712613354201,0.39767528215692,0.012248714,,,30.096830743899,,9.2564132213654,,,1.95423807408299,,,,2.89955736575102,,,,,18.5398424784026,,,0.0266766116294401,,,,,,0.0024948142864259,,,,,,0.9966454734073642,1.29545499936706,,6.715812890488139,,0.215055673069205,87.1742243870143,0.262836574759993,,0.0056665729186224,,235.791789572122,0.201206620378511
2017-10-12,5393.66898275862,,,,,,1.38650043758095,,0.210247559900553,312.316753816274,1.34782814041346,,,,,,,0.33895460152846,,290.973503445351,28.715273203133,0.0102441614535852,0.0010489500888275,,,,0.591438771377835,11.619749017480483,302.722357977791,,0.0260538280051159,,20.7898138294752,100.325298498101,0.211814737914268,,,,,,,1.20117505842557,,,,0.446852335886161,,,,58.5006975257572,0.37853309233603,0.0489072500526008,,,27.8562506702113,,8.19717277251173,,,2.04370897025581,,,,2.9834903361487,,,,,18.3011257551845,,,0.0258828464307551,,,,,,0.0024984517464406,,,,,,0.994561919929866,1.20253915074374,,5.879693467521686,,0.206785663757223,86.7194281458725,0.248036390149405,,0.0053234177783357,,226.942521195679,0.184378426022805
2017-10-13,5614.07751461134,,,,,,1.49865015119112,,0.17792935384847,319.452841306591,1.43976157737272,,,,,,,0.33042053693485,,307.613916600958,27.4903275609154,0.0099303335383646,0.0010346708766586,,,,0.581833341320317,12.003208153521232,336.118935417884,,0.0241991284012308,,24.6995311909145,99.6498758843512,0.210140865101919,,,,,,,1.14096170805848,,,,0.435515893860828,,,,58.7856887596429,0.385903785662569,0.0489072500526008,,,29.2892115246677,,8.31224273096174,,,1.97326241844181,,,,3.18894182328215,,,,,18.3064978455399,,,0.0243865080383438,,,,,,0.0022250333014299,,,,,,0.9949229742196696,1.21569201561283,,5.652856239699075,,0.208631969494709,94.3904029294832,0.257525404209677,,0.0050507228049914,,239.149325108855,0.198907959519398
