time,1inch,aave,ada,algo,alpha,ant,bal,bat,bch,bnb,bsv,btc,btg,busd,comp,cro,crv,cvc,dai,dash,dcr,dgb,doge,dot,drgn,elf,eos,eos_eth,etc,eth,ftt,fun,fxc,gas,gno,gnt,grin,gusd,hedg,ht,husd,icp,knc,lend,leo_eos,leo_eth,link,loom,lpt,ltc,maid,mana,matic_eth,mkr,neo,nxm,omg,pax,paxg,pay,perp,poly,powr,ppt,qash,qnt,ren,renbtc,rep,rev_eth,sai,snt,snx,srm,sushi,swrv,trx,trx_eth,tusd,uma,uni,usdc,usdk,usdt,vtc,wnxm,wtc,xaut,xem,xmr,xrp,xtz,xvg,yfi,zec,zrx,indice
2018-01-30,,,0.015207387963618217,,,0.0023620550332993117,,0.0007476290849185926,69.4861208799891,0.04770109736272345,,3250.7006524676162,0.8252471812202347,,,,,0.000600837986508192,,6.826531127356118,0.10941056028178699,4.933463717900466e-05,7.611217068366645e-06,,0.00398839585906863,0.0015300171963319534,,0.23914419738629064,0.1379826121145318,209.60505492866884,,0.00013365080607523507,,0.06453566461799262,0.7437943819743142,0.00039660847992080016,,,,,,,0.005367090368381302,4.907184986119981e-05,,,0.00070081295771399,,,2.866697036201518,0.0002888738941135801,6.436841364623549e-05,,3.3125169832456365,3.898327535580414,,0.058417781594906154,,,0.002086884919360311,,,0.001364923025225705,0.47138279689762236,0.0029182615961884733,,,,0.09811001713347023,,1.9597193763972446e-05,0.0007075840225033957,,,,,,0.0005578206238112351,,,,,,0.004165631514540702,0.0011506550774141886,,0.14130549733814884,,0.010612314236700107,2.2457738258670554,0.23136125721259895,,0.00013280508644228107,,0.8896239698825138,0.004900686274165332,3553.059802708861
2018-01-31,,,0.01461539766179654,,,0.0027765009375968685,,0.0007559198288661838,69.09053819843993,0.04520248712298727,,3252.0032573902436,0.7714684169146707,,,,,0.0006023854561857001,,7.059407953434923,0.12671008740853568,5.03642807548046e-05,7.353639099849242e-06,,0.004546537442385843,0.0019484541591806917,,0.25719890041047694,0.15011006406358773,223.6717268652861,,0.00014676489195581904,,0.06180564433048171,0.7590611266737728,0.0004073617503059889,,,,,,,0.006802376239644876,4.4600766095667223e-05,,,0.0007276028373781202,,,2.725300314256727,0.0002844982162444823,7.81636151839195e-05,,3.264430654794789,3.8661487077372048,,0.0643111725284667,,,0.002151949246567957,,,0.0014350206267598885,0.49286255106495563,0.002754801249848345,,,,0.09582669973116874,,1.969484465652423e-05,0.0006862418440381415,,,,,,0.0005523740571530588,,,,,,0.004089065851129977,0.0011890367112153658,,0.1367252313104366,,0.010254725293245632,2.1585408024180786,0.23513683207527933,,0.0001315359142407489,,0.9330151825231734,0.006276470574614707,3568.0321204807055
2018-02-01,,,0.011277419712275265,,,0.0026140597163780014,,0.0006789842752899592,58.1331605892291,0.03687908650215667,,2970.7017734362707,0.6030538265963685,,,,,0.00042298035523442027,,6.311803341551694,0.1054614181852105,4.043155271942675e-05,5.963903190559996e-06,,0.0034100201974669175,0.0017138365323670754,,0.2114841642490549,0.12920098976985583,218.29843840624736,,0.00011007854534194735,,0.05346949460602055,0.6658951976752067,0.00037661425643323776,,,,,,,0.005799520546747025,3.404492535038791e-05,,,0.0005572103425351258,,,2.367823783687527,0.00022210085940184613,5.692640476585149e-05,,3.353356744336851,3.326324808658289,,0.056208899075928534,,,0.0017084879241329185,,,0.0011781692074884823,0.45726496809187006,0.0021447355611484073,,,,0.09916181081710598,,2.2906597880432924e-05,0.0005466911051588991,,,,,,0.000451627621245769,,,,,,0.004567331542981793,0.0010132022769828023,,0.11237082876213497,,0.007982384688792282,1.9284500341569346,0.19127866909296753,,0.00010542548387725714,,1.0967940147810697,0.005453950711286354,3268.2921496171903
2018-02-02,,,0.01137343690390945,,,0.002500431205143628,,0.0005864651652071262,54.632603848880194,0.041641531356960526,,2967.7183000477085,0.572659212288537,,,,,0.00040510258068159196,,6.09334474132924,0.10306453471068441,3.9876178079323595e-05,4.987259713593452e-06,,0.003475548716969991,0.001602415436440441,,0.23630130156181797,0.12168506460840453,185.2094141642091,,7.564405110159894e-05,,0.046966195494088675,0.600033779959554,0.00031019611952714913,,,,,,,0.0057311540252125495,3.1171776631724205e-05,,,0.0005453982061854748,,,2.1430931166563183,0.0001894042259324926,5.272742174319893e-05,,2.8640338638013896,3.2923287079400323,,0.054839254567252,,,0.0015323228550647345,,,0.0011379471725945563,0.34930738392657057,0.0019634456530178753,,,,0.08488893217028862,,2.3971428011954642e-05,0.000492471953738791,,,,,,0.00039077327326799376,,,,,,0.004943273263228273,0.0010017880414226452,,0.09845730056428946,,0.007034471551286678,1.9714800092380003,0.18268518936287884,,9.896969049521104e-05,,1.0597151009480723,0.0038646952456527746,3227.5262513706825
2018-02-03,,,0.0137544562441779,,,0.0027009583715058515,,0.0006465264220825603,58.40817133195828,0.039816725925115405,,3039.828966947506,0.5984717304937663,,,,,0.0004382342349864187,,6.775458363428416,0.11747230691703722,3.919780976744232e-05,6.3608104324901745e-06,,0.003748429155819269,0.001589076070936054,,0.23782035958419456,0.12609322936637885,194.60659816250848,,8.379677445663335e-05,,0.05276656205876077,0.658807888924486,0.00038707289290624945,,,,,,,0.006974115018138956,3.4491212895284964e-05,,,0.0005732232604038974,,,2.9405736453191786,0.00022129000048609043,6.212201515429644e-05,,3.05078903935701,3.2827542349981735,,0.05875971863507531,,,0.0017195953493277325,,,0.001171973794987282,0.40216811928369894,0.00234650791017237,,,,0.08845475137752339,,2.352041326942425e-05,0.0006395721059536692,,,,,,0.0004407471294267615,,,,,,0.004777857389707164,0.00105113320768766,,0.11956998679120626,,0.007664584501529997,2.1289622570005453,0.19228632410005342,,0.00012861315528882777,,1.033210979814073,0.004124864278210786,3314.803320984877
2018-02-04,,,0.011649627410337074,,,0.0022689528741114376,,0.0005395211694397463,55.812779819641214,0.03475748702227978,,2802.5995333199053,0.5045519822016046,,,,,0.000340087274125826,,5.794506872985048,0.09469672577222052,3.1576871279128276e-05,5.186289937968043e-06,,0.0028139853541898087,0.0012975814082034076,,0.1977250977895706,0.10755831007663806,166.66361187324443,,7.018615949819686e-05,,0.04208269809609562,0.500302216613051,0.0002869128798885624,,,,,,,0.00601948640816179,2.591450648522523e-05,,,0.0004542785840893045,,,3.0031507334083845,0.00017106709784796696,6.077793815839549e-05,,2.6668726619649235,2.8784047622734787,,0.04698401793763176,,,0.00149829704105979,,,0.0009651437986208934,0.2838931883198552,0.0017851418770596292,,,,0.07007933968611053,,2.735074415417962e-05,0.0007606338923077341,,,,,,0.0003614975890826271,,,,,,0.005423356072320551,0.0008991134679919619,,0.09540046336363775,,0.006602068345707493,1.8631168239465494,0.16597890258704473,,0.00010453707023410959,,0.9382227590839605,0.0032605322287059873,3044.4119328702723
2018-02-05,,,0.009077844192420343,,,0.0015781104951881639,,0.00038850315439646095,39.029272058381444,0.02631752439559994,,2371.745007271235,0.3746167928223638,,,,,0.00024080185205306373,,4.628770507384549,0.07283138086535754,2.0223427357126594e-05,4.010220599473076e-06,,0.0019624212151053413,0.0009466064857231782,,0.14620302508542632,0.07938042050619748,140.30674332082657,,4.9000712201116047e-05,,0.027113002007928988,0.361367128587526,0.0002176108256077899,,,,,,,0.00417942814877774,1.681462583643099e-05,,,0.0003468494232604642,,,2.556305414908582,0.00014335136978231214,3.936463090102596e-05,,2.0721507499850946,1.9842310401640066,,0.035385196614520664,,,0.001131770008148526,,,0.0006829675945959313,0.20586023370980663,0.0013222636115136624,,,,0.06016788835937213,,3.2689488716873406e-05,0.0006659113401888452,,,,,,0.0002687866241086454,,,,,,0.006564707845844638,0.0006603369269586097,,0.06234685219779192,,0.005026902593194093,1.4856062052963073,0.13521586340485428,,7.788171604151419e-05,,0.8550889473531992,0.0019548512452977796,2566.2875808338654
2018-02-06,,,0.010693424291215028,,,0.002377793570478939,,0.0005113865882687477,41.72201038725776,0.035734696851953206,,2639.985091542233,0.41457226201361075,,,,,0.0002993195470485084,,5.695660408495511,0.09833783583663017,2.6360630074821688e-05,5.535531038167515e-06,,0.0030067005686172286,0.0011852102248478135,,0.18214668275942816,0.09612262135650755,158.7353689905843,,8.053293494498049e-05,,0.042758807040603225,0.47493038704648427,0.00024382696319264708,,,,,,,0.005246300868091273,2.5229026652408848e-05,,,0.00047338305732047277,,,2.951606666407346,0.000172998680812997,5.4827690266613815e-05,,2.2498954362481225,2.946180540789037,,0.04674547851774996,,,0.0014002394433634197,,,0.0008677000284974837,0.21559044023040916,0.001647685232716628,,,,0.06451583475214281,,2.7863123176820412e-05,0.0008123353404109644,,,,,,0.0003435722390427479,,,,,,0.0058312587725989065,0.0009199063372980992,,0.09436215045858895,,0.006458607244041756,1.8222756566992997,0.15321450364284425,,0.00010315863670694829,,1.161426534939999,0.002691385242191909,2859.2340544059743
2018-02-07,,,0.00924546003788599,,,0.0021552651780159583,,0.0004773704575403857,42.689224516881836,0.03537036688352671,,2665.3765518372884,0.3697160876118212,,,,,0.000361499511224904,,5.839627503402993,0.09387498146116843,2.4451493188162276e-05,5.57970122132664e-06,,0.002473776269370169,0.0010665755085478438,,0.15761631901992912,0.09013015387767824,150.98429833573593,,0.00010044219174588241,,0.0373492915930384,0.4841097693325505,0.0002973437551693502,,,,,,,0.004669611721266554,2.1555791472495117e-05,,,0.0003857492527192644,,,2.878536550100355,0.00018817713801366951,6.72518206913048e-05,,2.291986517213663,2.8366135993441475,,0.04475644891931168,,,0.0011933479896028556,,,0.0010947706094837197,0.15754285454437714,0.0016818901371608306,,,,0.0661097641081786,,3.067166992916733e-05,0.0007672618594670656,,,,,,0.0002935512482691795,,,,,,0.006007078980482183,0.0009103056212951858,,0.07908998753165158,,0.00651683337847053,1.8501645742872652,0.13841264422665522,,9.193966354742886e-05,,1.1096966399759611,0.0026844036286817023,2877.6535909079553
2018-02-08,,,0.011894097525098166,,,0.0020049700845039906,,0.0005274907933803092,68.43440563632991,0.033303502035273845,,2833.916514194343,0.5137178780969601,,,,,0.0005366666547922669,,7.085490546226069,0.09426484122463234,2.6288850712587302e-05,5.655705615562316e-06,,0.0024111669884829146,0.0011605090225055698,,0.16786418570371983,0.1160553249811968,158.63361675840898,,9.292124275388821e-05,,0.040295996244293836,0.4823642155895718,0.0002635763108011458,,,,,,,0.005137422008683053,2.3021384623771982e-05,,,0.00040108283310065864,,,3.045262334630446,0.00018333050722023141,7.761936322448229e-05,,2.336668826101503,2.9770944240751622,,0.04808724603654378,,,0.001278240025551799,,,0.0011527399380160466,0.10466297003620476,0.0017242844921298202,,,,0.0722222452934951,,2.8302126244997086e-05,0.0007320787165955283,,,,,,0.0003581800256798223,,,,,,0.005477199539088849,0.0010082158511205248,,0.09370355792996557,,0.006442499502432582,2.367654054725779,0.14858856552207028,,0.00010149426836074013,,1.4955738629478623,0.0028194804449731712,3082.253279700689
2018-02-09,,,0.010176003673151454,,,0.0020247909323986538,,0.0005144724615915412,65.72500141462174,0.04318938989709652,,2900.8609404956574,0.6135279734931277,,,,,0.0005243053836370025,,7.258268865000064,0.10730009617160897,3.2258790136867056e-05,6.375692247776142e-06,,0.0024804468893320363,0.0011621580994302038,,0.20604106158105098,0.15165087182607537,170.75761929657637,,9.550040644485403e-05,,0.0408662005556837,0.49783359483362377,0.000290614014777351,,,,,,,0.005449200970247978,2.721658342592179e-05,,,0.000427753582450111,,,3.3343419612100087,0.00020001181791171933,9.320012665657702e-05,,2.6238131461256247,3.003513463425637,,0.05446664763094255,,,0.0014573101822532028,,,0.0012135104857311447,0.134874455853846,0.0020600783767165958,,,,0.08083536727525771,,3.163464234381636e-05,0.0007651523122670462,,,,,,0.0004936881753812094,,,,,,0.005068797602071722,0.0010712774402029165,,0.08722160113682347,,0.006993186728763636,2.363437592291409,0.18836224296661286,,0.0001128730924417824,,1.668099067392115,0.0029359913563054615,3159.84691261534
2018-02-10,,,0.010373782450537383,,,0.0016975038049800131,,0.0004444416473045937,59.3705090209431,0.03835391977347272,,2789.008524788373,0.5279036276447159,,,,,0.00045120457387557377,,7.116558845106821,0.09338295674911064,2.8519602112396796e-05,6.247389213809524e-06,,0.002068553254279451,0.0009432173191497731,,0.17882968029642607,0.13171927178282652,160.50098683484725,,8.028643931970688e-05,,0.035390368408122874,0.46890079637508336,0.00025929317064325296,,,,,,,0.004902402036499215,2.133044115687788e-05,,,0.00039807780631656434,,,3.0133294467615763,0.00017414946739657879,7.820940947762334e-05,,2.4939701497729523,2.623202907597623,,0.04864652333187415,,,0.0015638860831263272,,,0.0012593886526598979,0.08039338087624152,0.0017015638461066224,,,,0.07279783587207063,,3.1808602871066577e-05,0.0007748307368272396,,,,,,0.0005219879917283469,,,,,,0.005061643393460587,0.0010033986518711512,,0.0775558845143917,,0.006471060064758362,2.1920806499150065,0.24256578867404635,,0.00010613116475207394,,1.7018910932544735,0.002711923363890332,3030.0606286122347
2018-02-11,,,0.00924964700657037,,,0.0016407758247496196,,0.00040525730076168364,60.07310236560076,0.03635255619075606,,2653.6822848701195,0.49201266658229076,,,,,0.00040990337287552026,,6.389232109825692,0.08311915759514861,2.6496807039283348e-05,6.716024710611564e-06,,0.002007225919300777,0.0008620344474468411,,0.16963609864577284,0.1390020031761277,155.50438675962295,,7.447922885595796e-05,,0.03458248754073106,0.44129471959399924,0.000259659542832355,,,,,,,0.004084385187740889,2.0160447986133216e-05,,,0.00042008839071791635,,,2.9870907716688553,0.00017017325543679042,9.079246796078877e-05,,2.434799061860772,2.5272626503573803,,0.047364973993595086,,,0.0015519172619393562,,,0.0011466602027352005,0.0743060525877982,0.0016995331672737639,,,,0.06311993487579855,,3.420613610708297e-05,0.0006821386583779736,,,,,,0.00042861109236353313,,,,,,0.005352520060402322,0.0009600947215158499,,0.06908253073349356,,0.005821445413631101,1.9941682924590225,0.22378278622266187,,9.299313645424464e-05,,1.4727636029459563,0.0023466569006432205,2888.9785910241753
2018-02-12,,,0.009494004736198526,,,0.001956116768983169,,0.00048488466762172953,61.79571887789544,0.037827847356435775,,2964.359649983941,0.5189688646272861,,,,,0.0004485084774607817,,6.7464294316482505,0.09646086105799519,3.105599313799192e-05,7.506080700431443e-06,,0.002536624625094756,0.0008837153095217473,,0.18626710835657856,0.19369347843836207,162.7348453197105,,7.270548928384238e-05,,0.03288502793698012,0.49225737361650956,0.00030755948028132974,,,,,,,0.00376875467812909,2.0898409659377508e-05,,,0.0005449198209061065,,,3.204543211577636,0.00019147765249659596,9.246635080505633e-05,,2.4744162572830994,2.7750491254887413,,0.05133345141932684,,,0.001701297022441053,,,0.0012097811146679375,0.10442189922426172,0.001775571130793773,,,,0.0698441495905087,,3.199135853703602e-05,0.0006956034809798296,,,,,,0.00047136398841005447,,,,,,0.0049139746160759955,0.0010051680147699549,,0.07713681679360083,,0.005833597382856882,2.1280545142593006,0.24260077672113384,,0.00010134840411874016,,1.5390918158279612,0.0023699607206745317,3209.902447048546
2018-02-13,,,0.008991512353912878,,,0.0018149510988920109,,0.00041718631070955336,58.46331062177291,0.03648600407978274,,2835.728037369714,0.5536062352348421,,,,,0.00039320078500492615,,6.476547194329355,0.08886838159925947,2.8205647929597262e-05,8.228082450796084e-06,,0.0023531526168146266,0.0008392522808351741,,0.1831730321978305,0.2504374682105021,159.41827772808745,,6.534309160451233e-05,,0.03191086553755933,0.4711743235107472,0.00028541567072147285,,,,,,,0.0034187832808535144,1.8996608098136494e-05,,,0.0007358319588192604,,,3.2176627613887483,0.00017390665922845913,8.008720592041259e-05,,2.434266505310265,2.7150417311338435,,0.05371113175149687,,,0.0015952076110749586,,,0.0012308876351956035,0.08627044935322827,0.0016578900325575664,,,,0.061279752608787354,,3.387475455344634e-05,0.0006609827984439179,,,,,,0.0004293162098311249,,,,,,0.0051401502542575035,0.0009179678542807979,,0.07411434989645302,,0.005543852773204697,1.9675244104130882,0.2249439653273527,,9.526396910011202e-05,,1.5015667115573323,0.002192298596764558,3074.0773327391553
2018-02-14,,,0.009707932630122026,,,0.001724966266106163,,0.0004882403420157064,64.54034901269965,0.044541361507710625,,3122.4493681082727,0.5854727636183549,,,,,0.000437795960942617,,7.49369362130713,0.09731095935684299,3.6553062347048863e-05,1.057742860757825e-05,,0.0035917467186504528,0.001011725449064162,,0.20088805403771612,0.25180295600399705,170.8411765497006,,7.30795747994012e-05,,0.036940907718209674,0.5239708592648725,0.00037050245712143986,,,,,,,0.003227518524860309,2.733321800637609e-05,,,0.0006652206852246945,,,5.1680072399159,0.00021868417646597643,8.289335158489972e-05,,2.522218913041596,3.079190745966591,,0.07112699797445458,,,0.0015580795479073655,,,0.0013098631132261924,0.07597331076332288,0.0018262460334140989,,,,0.0618671165148831,,3.1188728728661846e-05,0.0006911545295808358,,,,,,0.00043644943585498204,,,,,,0.004583863336729115,0.0010656517857386251,,0.08124952664848785,,0.005602550465646951,2.403820019395445,0.2645348637367473,,0.00010346805865267457,,1.5805905495835169,0.002365454377148279,3382.4153431762875
2018-02-15,,,0.009513446399377923,,,0.0018238226877300512,,0.0005212675441842672,63.618719395739646,0.047171890140276625,,3471.0215245037666,0.582785151490555,,,,,0.0004136200779589684,,7.753239835351959,0.11110557505523298,3.733739248092279e-05,1.2105343185340262e-05,,0.003234548802733602,0.0011407038042110513,,0.19666424890361503,0.23326503097498555,170.08466170348856,,7.403461662516681e-05,,0.03890153824823879,0.5132872358246523,0.00037799392069511956,,,,,,,0.0032745428375345635,2.5541349833063937e-05,,,0.0006458636840983024,,,5.504336071086677,0.00023201632451463048,9.800448409269473e-05,,2.6937539521371194,2.9813377907244654,,0.07684267274081785,,,0.00153895144543869,,,0.0012933148137012952,0.07476472265797136,0.001801756975121578,,,,0.06329794773909049,,3.538202737266032e-05,0.0006675712104914144,,,,,,0.0004376816475649698,,,,,,0.0044769871446482985,0.001489515492957239,,0.10777046335421372,,0.005637090365205415,2.8222072995808656,0.24953979886961286,,0.00010443670717465868,,1.5515542944597467,0.00339199907044022,3730.3690306585045
2018-02-16,,,0.009510496367267465,,,0.0020306325798051905,,0.000567523723487806,77.74394143296877,0.04809910658962091,,3476.127409320982,0.6574957141262202,,,,,0.0004121633589362896,,7.566119618250622,0.11640031465951853,3.795823243496325e-05,1.1238857412424946e-05,,0.0035355844288880974,0.0011028634001547968,,0.19125611943202206,0.23836806659650026,171.03165901604947,,7.745250601305484e-05,,0.042436842359493125,0.5037378211969085,0.000427826104092004,,,,,,,0.003692878782737044,3.3388371396663084e-05,,,0.0008218077590843607,,,5.7512393362861705,0.0002125110343677691,9.512150131681105e-05,,2.5939961298796526,3.2378824672349613,,0.09053981677042391,,,0.0015915569897251302,,,0.0013596803813582976,0.10372407881255644,0.001903434844932414,,,,0.06175528676747985,,3.49232282590751e-05,0.0006543728455530605,,,,,,0.0005499943069708413,,,,,,0.004400481023105692,0.0016376295707675036,,0.10115546062868003,,0.004816639241082305,2.7170273992401044,0.24638209747601558,,0.0001390545250941434,,1.5000463872510643,0.003381077907382327,3750.7137101254293
2018-02-17,,,0.009914635647042782,,,0.0018864527399946826,,0.000652469053830056,75.79776269000688,0.05093171081690789,,3881.164510898352,0.654805704752533,,,,,0.0004243841522741127,,8.105244259904028,0.12757970346077296,4.406066455459657e-05,1.0688419087952882e-05,,0.003410121847895379,0.0011606245571387978,,0.18900923514270368,0.22745909323103966,173.91165939744005,,9.171002781352869e-05,,0.04371851876603285,0.5587955512209921,0.000423972377753817,,,,,,,0.003445977587524498,4.5782247156830826e-05,,,0.0008568862150568126,,,5.445797637266871,0.00023125044100977206,9.809893025089801e-05,,2.3829278429706933,3.4602270229624796,,0.0878606176778022,,,0.0017392567230595634,,,0.001311647288255813,0.09341155833422658,0.002127682020563471,,,,0.06200239511359383,,3.3011762265373976e-05,0.0006558045151241203,,,,,,0.0005654891862073847,,,,,,0.0042110558116228965,0.0016150754722395204,,0.095525923828574,,0.005957325047500054,3.0509351306312507,0.2605259002610546,,0.00022265262053036727,,1.486129080747418,0.0030970041446981844,4157.301052992388
2018-02-18,,,0.008346885213052579,,,0.0016646913987528368,,0.0005419398144698266,72.87030664169798,0.04561976082212799,,3713.1739080023885,0.5725409734100685,,,,,0.00036391537443870625,,7.452564993018697,0.10623916379929875,3.717936063036005e-05,9.390606289583249e-06,,0.0029236127109638073,0.0012334337986097234,,0.16716211200211378,0.23189323060448797,164.88595398808636,,7.63101172651629e-05,,0.04032153501444348,0.49712420741350616,0.000400865774133598,,,,,,,0.0028510436888899786,3.6665297408332434e-05,,,0.001105797997671925,,,5.138834747798078,0.00017947126845777847,8.282415483773965e-05,,2.3074768684667526,3.188264668489987,,0.07619901693246309,,,0.0016339468394638867,,,0.00109652249129222,0.07763198514400547,0.0019230744597855342,,,,0.06072363467235857,,3.594600153112201e-05,0.0005684949200082793,,,,,,0.0004953292375941808,,,,,,0.004503666151509826,0.0015927330093156817,,0.08143065101631278,,0.004780461157771013,2.7652193584185722,0.2330221195147904,,0.0001699330916562002,,1.3401096966124928,0.002706849344386567,3975.351908338604
2018-02-19,,,0.00839846771397309,,,0.001469136651415919,,0.000520277079075127,75.70666998074593,0.04639328293686503,,4033.951608980433,0.6066129619971863,,,,,0.0004019208167304316,,8.014342568435747,0.10864423870940264,3.6715617798037056e-05,9.453272280431253e-06,,0.0029842485203261794,0.001331897850897516,,0.17336088747769066,0.28600308928346446,165.5824976459524,,8.57273158829235e-05,,0.042837464816562115,0.5071701666129309,0.00036503336320501783,,,,,,,0.0027416326775491716,4.2527863656246374e-05,,,0.0011688321945729273,,,5.232936150001365,0.00018582738541464734,8.20406135522049e-05,,2.4562601895497043,3.57347511285346,,0.08346977833387538,,,0.0016616322777782255,,,0.0011241233897297624,0.07861344624649984,0.001979125909310863,,,,0.06042850253456456,,3.4411877644406524e-05,0.0005810314720476558,,,,,,0.0005099541757127526,,,,,,0.0042771555508522375,0.001657011477723008,,0.0861822312533314,,0.004666772091011459,2.972716186820744,0.23636785534640425,,0.0001914159376569428,,1.4096828930786027,0.0026612474781014385,4301.255441233994
2018-02-20,,,0.007555844232262942,,,0.0012778605348801346,,0.0004630794471959729,66.41046460234544,0.038499677440202364,,4276.301923522154,0.5573083553138989,,,,,0.0003212986097397384,,7.383582735318987,0.09087625961182584,3.0458548261010673e-05,1.1269913011413975e-05,,0.0021553792414662474,0.0011991017455906079,,0.15647329202318255,0.26743894054455797,153.56711690266437,,6.96167960091305e-05,,0.03721076970608731,0.3963201328869358,0.0002760807117769689,,,,,,,0.0021936984575364115,3.239577878848914e-05,,,0.00096942404706468,,,5.835528123696855,0.00017370651919054625,6.528603445996296e-05,,2.214825339581302,3.155710156873759,,0.09111919073505524,,,0.001415676764219073,,,0.0009370728263332674,0.06409443909611734,0.0018804213241182162,,,,0.05520616400701726,,3.591779620544444e-05,0.000489180647042233,,,,,,0.00043378535901549594,,,,,,0.004451780346019749,0.0018916712880013185,,0.07322588554314079,,0.0038119158547947345,2.8117187664011642,0.21079964264135712,,0.00014308350921468646,,1.2630862199967108,0.002034984338127294,4521.016849109251
2018-02-21,,,0.007303669111809088,,,0.0014373660293263452,,0.0004299011260212256,60.203889608005724,0.036882485406633324,,3954.429447277986,0.4952338992251764,,,,,0.00032806896832073365,,7.335488947456883,0.08733807073647137,2.8647141071481904e-05,1.0158554482140043e-05,,0.001988518316085416,0.0010063096926605465,,0.14754931077225483,0.25976286233279555,147.97616783672314,,6.266487684191241e-05,,0.03493110345116477,0.36310967452455184,0.0002393039879604403,,,,,,,0.0021552355638716227,3.060250360325079e-05,,,0.000905954640276136,,,5.260784356490815,0.0001750056785473522,6.660872224293878e-05,,2.1368466395442423,2.997329092765415,,0.09206011014623196,,,0.0012921598064496356,,,0.000840454686279355,0.06425074088397094,0.0015875537830690371,,,,0.04986553788597779,,3.8894516301251105e-05,0.0004811676457120534,,,,,,0.0004167570374614633,,,,,,0.0047908930027189545,0.00159297525148152,,0.06550084050575763,,0.0036980961847209006,3.005509494747925,0.1938553266261013,,0.00013096090209013721,,1.265314579634343,0.001902779349070144,4186.53405850293
2018-02-22,,,0.006911129872940938,,,0.0012295480600272345,,0.0004010959019187961,56.241678626156514,0.03521193299601766,,3730.792276871084,0.5141180484654159,,,,,0.0002652574962331845,,7.06322324429939,0.0854912045391685,2.4260695792142535e-05,9.735056037270985e-06,,0.0016242724820966835,0.0010016061122356808,,0.1383616179888155,0.22599681603206043,144.26155657470238,,6.023946198024569e-05,,0.03149364371519575,0.34133013648112537,0.00024519789787057173,,,,,,,0.0020558208425981543,2.688030071485534e-05,,,0.0008114621479964612,,,4.723413251420338,0.00016112806759505365,7.03892509150582e-05,,2.112911231271347,2.8458174140528283,,0.08505821990233137,,,0.0011706139737417455,,,0.0007840851763529209,0.058281239689873234,0.0014796681108634516,,,,0.04661224841927315,,4.033442176990513e-05,0.0004307486035526735,,,,,,0.0003658035754839674,,,,,,0.005054863702091359,0.001398564305120798,,0.06437617539272077,,0.0036377382392031787,2.6899846162125787,0.18172783464721673,,0.00011681071126718809,,1.1791822946859487,0.0018936333595645815,3953.7493741299813
2018-02-23,,,0.006958381213341133,,,0.001184002398955776,,0.00042154760354694087,58.37335728095101,0.0397680757440271,,3780.904843281521,0.5028277570228846,,,,,0.000285126636418264,,6.738037206188697,0.09145890776305056,2.4617097307153727e-05,1.0737184879917128e-05,,0.0020474793370710855,0.0010599902802111932,,0.14724494540811667,0.28234852540907457,155.42303211244575,,6.538429557300441e-05,,0.03207958037828544,0.44659587524973454,0.00024446933075441657,,,,,,,0.002096657232917493,3.2787870059400126e-05,,,0.0009878814990330056,,,5.160590302844464,0.0001382709860499787,7.176357709923209e-05,,2.0656054338404752,3.0829024377152976,,0.09112467540642678,,,0.001061844464524153,,,0.0008083252240782721,0.06225011860836211,0.0015335948571363757,,,,0.04605857958949819,,4.03975841596328e-05,0.0004486706270932441,,,,,,0.00039397802221703183,,,,,,0.004828494949661598,0.001482941901144731,,0.06796620828262183,,0.0036028634192853725,2.62953760707979,0.19299009508445228,,0.00012075016414868308,,1.2424564478894295,0.0020773690316082606,4017.6551037812114
2018-02-24,,,0.0063811761032702774,,,0.0010841985766216146,,0.0004070918656039851,53.260515169212226,0.03700567088226032,,3585.9559110995247,0.48003135254826995,,,,,0.0002671194304566608,,6.221770680302549,0.08481529166104658,2.3020424918928843e-05,9.773051548484139e-06,,0.0018027391195110328,0.0009571106042863564,,0.14101726128298667,0.30620860221788765,154.0129820976129,,6.509590924636045e-05,,0.030740040001645923,0.3903965019889785,0.00022267789026371993,,,,,,,0.001881934159772099,3.169571726193445e-05,,,0.0009483392882925692,,,5.322885319808105,0.00012981126036972968,6.673527286671631e-05,,2.170115982146172,3.005201134607796,,0.08638201404959174,,,0.0010877629805586748,,,0.000736857904289509,0.05314036144390251,0.0015180846919618121,,,,0.04592194200765627,,4.225417832238889e-05,0.0004158117464470127,,,,,,0.0003741727902580823,,,,,,0.005034213203879053,0.0013112473349876556,,0.07117981676889532,,0.0031808088720901902,2.556232386421059,0.18450161890665814,,0.0001091741710639497,,1.1483775988289255,0.0019052077598799256,3815.5953260565325
